,Internship_ID,Student_ID,Is_Shortlisted
12953,6637,7697100,0
12954,10683,7682361,0
12955,8558,7664522,0
12956,5784,7689535,0
12957,7144,7692651,0
12958,10696,7660462,0
12959,7061,78655982,0
12960,5012,78668332,0
12961,9858,7700655,0
12962,11418,7704460,0
12963,9903,7683836,0
12964,5605,7655325,0
12965,8576,78655909,1
12966,7804,7709250,0
12967,9981,7656857,0
12968,6188,78666470,0
12969,8559,7687066,0
12970,7055,7674439,0
12971,10699,7684572,0
12972,7881,7690706,0
12973,6552,7696422,0
12974,6622,7699449,0
12975,5911,7699214,0
12976,9903,78667993,0
12977,10436,7689045,0
12978,7217,7689351,0
12979,9874,78667733,0
12980,6529,7675099,0
12981,8655,7704377,0
12982,5783,7667413,0
12983,9348,7689680,0
12984,9283,7691761,0
12985,5873,7682074,0
12986,8558,7689393,0
12987,5238,7675568,0
12988,7232,7667711,0
12989,11338,7696098,0
12990,10634,7690697,0
12991,8609,7686732,0
12992,9888,7676414,0
12993,11288,78657877,0
12994,6188,7704230,0
12995,8646,7666189,0
12996,8578,7704247,0
12997,7254,7698983,0
12998,6602,7677254,0
12999,11424,7698980,0
13000,6188,7692473,0
13001,9935,7654516,0
13002,10646,7663402,0
13003,6632,7701130,0
13004,10704,7672037,0
13005,9600,7688141,0
13006,10667,7702719,0
13007,9972,78657671,0
13008,8272,7692542,0
13009,8567,78665055,0
13010,10754,7658115,0
13011,7269,7704643,0
13012,7187,7663949,0
13013,9942,7689900,0
13014,9190,7666840,0
13015,8674,7682859,0
13016,7061,78661851,0
13017,9865,78655301,0
13018,7269,7683012,0
13019,6606,7692600,0
13020,7843,78668410,0
13021,9911,7696331,0
13022,5060,7655085,0
13023,9156,7688562,0
13024,10642,7704174,0
13025,7845,7705094,0
13026,7061,7703859,0
13027,6283,7656206,0
13028,8588,7712118,0
13029,9955,7696981,0
13030,11247,7669849,0
13031,7968,7690130,0
13032,8268,7709746,0
13033,9865,7669159,0
13034,10047,7668140,0
13035,7269,7707276,0
13036,11172,7699398,0
13037,6438,7695227,0
13038,11425,7710227,0
13039,9880,7711081,0
13040,8594,7675693,0
13041,8669,78662476,0
13042,9935,7655189,0
13043,7640,7681651,0
13044,7269,7690077,0
13045,7968,7656722,0
13046,5634,78666542,0
13047,9981,78657652,0
13048,9302,7672365,0
13049,7597,7709089,0
13050,9600,78656116,0
13051,7288,7690525,0
13052,5229,78656525,0
13053,5112,7711388,0
13054,5529,7667008,0
13055,9717,7655752,0
13056,6524,7692333,0
13057,6952,7699294,0
13058,10037,7705152,0
13059,10406,7674141,0
13060,9257,7709149,0
13061,6414,7682428,0
13062,10428,7684934,0
13063,10719,7662768,0
13064,9197,7695798,0
13065,7538,7679758,0
13066,7931,7712143,0
13067,7798,7705693,0
13068,9298,7707505,0
13069,5191,7691484,0
13070,5146,78657143,0
13071,5899,7668111,0
13072,10628,78668265,0
13073,5831,7665704,0
13074,11437,78660121,0
13075,9964,7675383,0
13076,11355,7683449,0
13077,10009,7696091,0
13078,5925,7662566,0
13079,8527,78668315,0
13080,7830,7669878,0
13081,5911,7704752,0
13082,7894,7675163,0
13083,10738,78664664,0
13084,7851,78664248,0
13085,8218,7655519,0
13086,7916,7677044,0
13087,10714,7702501,0
13088,7786,7678149,0
13089,8616,7674768,0
13090,5118,7680843,0
13091,9874,7694131,0
13092,5122,7674883,0
13093,9318,7710609,0
13094,5192,7675242,0
13095,7282,7702477,0
13096,6525,7705340,0
13097,7845,7695981,0
13098,7240,7711859,0
13099,5038,78667588,0
13100,8676,7662081,0
13101,11170,78659970,0
13102,10369,7699070,0
13103,5184,7689884,0
13104,5838,7687879,0
13105,7845,78654566,0
13106,11385,7689226,0
13107,11276,7710065,0
13108,5187,7703426,0
13109,10703,7668005,0
13110,9910,7696610,0
13111,9029,7670954,0
13112,6282,7656177,0
13113,6198,7662723,0
13114,10762,7709966,0
13115,9854,7670153,0
13116,5880,78668167,0
13117,8276,7705351,0
13118,8450,7673844,0
13119,7184,7658814,0
13120,8682,7657903,0
13121,7799,7703964,0
13122,10660,78667126,0
13123,7815,7670978,0
13124,7919,7680159,0
13125,9284,7696518,0
13126,6188,78654861,0
13127,11444,7668431,0
13128,10047,7683152,0
13129,5032,78667698,0
13130,5719,7683864,0
13131,5838,78655478,0
13132,6188,7693082,0
13133,11350,7677161,0
13134,9803,78663045,0
13135,9190,7705222,0
13136,7713,7702992,0
13137,7099,7667197,0
13138,10568,7688741,0
13139,6188,7690627,0
13140,7815,7683118,0
13141,9272,78661016,0
13142,5087,7710927,0
13143,7961,7711991,0
13144,8327,7656636,0
13145,9308,7677744,0
13146,9933,7696045,0
13147,5105,7689385,0
13148,11458,7654399,0
13149,6281,7661727,0
13150,11261,7684089,0
13151,7940,7678099,0
13152,10701,7661471,0
13153,9320,7689520,0
13154,5057,7655231,0
13155,7180,7696892,1
13156,8569,7681725,0
13157,9344,7704897,0
13158,7845,7683455,0
13159,10699,78663732,0
13160,5096,7685019,0
13161,7630,7685085,0
13162,6490,7690713,0
13163,8591,7682508,0
13164,9887,7674999,0
13165,7930,7696556,0
13166,11278,7666928,0
13167,5836,78661575,0
13168,9850,7672006,0
13169,10632,7677568,0
13170,8687,7655803,0
13171,7061,7660134,0
13172,9924,7681966,0
13173,5235,78656505,0
13174,8638,7704313,0
13175,5183,7690320,0
13176,8527,7675424,0
13177,10047,7668521,0
13178,6884,7688736,0
13179,5105,7671355,0
13180,9244,7700110,0
13181,5223,78661514,0
13182,6282,7654664,0
13183,8306,7704418,0
13184,9553,7703457,0
13185,7290,7706223,0
13186,6626,78661717,0
13187,11418,7712095,0
13188,8567,7663480,0
13189,5846,7697857,0
13190,8592,7659283,0
13191,10641,7663223,0
13192,5032,7707735,0
13193,8560,7668670,0
13194,10661,78657115,0
13195,8699,7685679,0
13196,7232,7678103,0
13197,11392,78668120,0
13198,10652,7710111,0
13199,6958,7690413,0
13200,10327,78660398,0
13201,11370,78663470,0
13202,7224,7663053,0
13203,7913,7670733,0
13204,10652,7695144,0
13205,11399,7704754,0
13206,7173,78663488,0
13207,5886,7668709,0
13208,9898,78655104,0
13209,8496,7697660,0
13210,11380,7664452,0
13211,8527,7692674,0
13212,10652,7656822,0
13213,6629,7674189,0
13214,7048,7697976,0
13215,9166,7669791,0
13216,7799,7667682,0
13217,6985,7710617,0
13218,8634,7671293,0
13219,8396,7687311,0
13220,7842,7677671,0
13221,9334,7660678,0
13222,10642,7687796,0
13223,8630,7701130,0
13224,9737,7660038,0
13225,5170,7696982,0
13226,11355,7659226,0
13227,7665,7691574,0
13228,7282,7697046,0
13229,7276,7689415,0
13230,6638,7688768,0
13231,5178,7685387,0
13232,11326,78661153,0
13233,11165,78668046,0
13234,5137,7689501,0
13235,7103,7667197,0
13236,7211,7704291,0
13237,10652,7671360,0
13238,10054,7662760,0
13239,5662,7680209,0
13240,10761,7660490,0
13241,8588,78665185,0
13242,5760,7657154,0
13243,6602,7681830,0
13244,6985,7656100,0
13245,6438,7668057,0
13246,10711,7692933,0
13247,7916,7710026,0
13248,8566,78664144,0
13249,9975,78663612,0
13250,7207,78660896,0
13251,5220,7686222,0
13252,10539,7663615,0
13253,6616,7704608,0
13254,6439,7696333,0
13255,7833,7665147,0
13256,5760,7660852,0
13257,7048,7674638,0
13258,7925,7656276,0
13259,6638,7675657,0
13260,9924,7708757,0
13261,8603,7690538,0
13262,7855,7657237,0
13263,11437,7704583,0
13264,8683,7661042,0
13265,5856,7658004,0
13266,7815,7707946,0
13267,7858,7690516,0
13268,5183,7661226,0
13269,5191,7683540,0
13270,7922,78668643,0
13271,7845,7685185,0
13272,7713,7686192,0
13273,7141,7655181,0
13274,5087,7675248,0
13275,7832,7692408,0
13276,7916,7682386,0
13277,5942,7686073,0
13278,8503,78667186,0
13279,10428,78659565,0
13280,9933,7687375,0
13281,8632,78656718,0
13282,11370,7654359,0
13283,7231,7666593,0
13284,4789,7695272,0
13285,8557,7711457,0
13286,10587,7685343,0
13287,9183,7686388,0
13288,8518,78663538,0
13289,9865,7690129,0
13290,9858,7666162,0
13291,5107,7693798,0
13292,9231,78660014,0
13293,9284,7676362,0
13294,8366,7683581,0
13295,11455,7661835,0
13296,10614,78660816,0
13297,8614,7683374,0
13298,5759,7694935,0
13299,5225,7699707,0
13300,7233,7687375,0
13301,9854,7662660,0
13302,5250,78654642,0
13303,7765,7675302,0
13304,8569,78656779,0
13305,10607,7668939,0
13306,9850,7670889,0
13307,9112,78659146,0
13308,10712,7671310,0
13309,7968,7661245,0
13310,9265,7674860,0
13311,5192,7709372,0
13312,11379,7695804,0
13313,10699,7683335,0
13314,10537,7656634,0
13315,10738,7704852,0
13316,9911,7656945,0
13317,7538,7670115,0
13318,7630,7699613,0
13319,10428,7672397,0
13320,9798,7669322,0
13321,6221,7670088,0
13322,8603,7688943,0
13323,5817,7686137,0
13324,7961,78667833,0
13325,6557,7657978,0
13326,7103,7695153,0
13327,6473,7662736,0
13328,10652,7690231,0
13329,11444,78661179,0
13330,7916,7690422,0
13331,11408,78668456,0
13332,6638,78664033,0
13333,5797,7675971,0
13334,7114,7667946,0
13335,8682,7682637,0
13336,8366,78661359,0
13337,10761,78657466,0
13338,10557,7687326,0
13339,5793,7706471,0
13340,11276,7687440,0
13341,4910,7688293,0
13342,10680,78661498,0
13343,5911,7659975,0
13344,7916,7686678,0
13345,9981,7703903,0
13346,7173,7658065,0
13347,10721,7701080,0
13348,10761,7673927,0
13349,10369,7687696,0
13350,5114,7685387,0
13351,5882,7662926,0
13352,5880,7690863,0
13353,9981,7669753,0
13354,10548,7712114,0
13355,8557,7703651,0
13356,11342,78662593,0
13357,6526,7662009,0
13358,6642,7675111,0
13359,6605,7674617,0
13360,7315,7688321,0
13361,7286,7657943,0
13362,8527,7688694,0
13363,5935,7709181,0
13364,7922,7664986,0
13365,7151,7673303,0
13366,5178,78654332,0
13367,7855,7691172,0
13368,5908,7697741,0
13369,6188,7695845,0
13370,11429,7699646,0
13371,5586,7686382,0
13372,7274,78661202,0
13373,5875,7657327,0
13374,7900,78668190,0
13375,7250,7695785,0
13376,7919,78668205,0
13377,9319,7661222,0
13378,10699,7704845,0
13379,7269,7697288,0
13380,9971,7689994,0
13381,11282,7674993,0
13382,9283,7681451,0
13383,7851,78658848,0
13384,8578,7660845,0
13385,7136,7674223,0
13386,10711,7682751,0
13387,7247,7706481,0
13388,6439,7664801,0
13389,8635,7667758,0
13390,4879,7690944,0
13391,9284,7703874,0
13392,7061,7663451,0
13393,8366,7655037,0
13394,10718,7682880,0
13395,8583,78657084,0
13396,11394,7691006,0
13397,7597,78656678,0
13398,10761,7691349,0
13399,7883,7697184,0
13400,7193,7709958,0
13401,7797,7681748,0
13402,7870,7671744,0
13403,10369,7688500,0
13404,9116,7665542,0
13405,9108,7706502,0
13406,7903,7697307,0
13407,5128,78655433,0
13408,5662,78657287,0
13409,8481,7683793,0
13410,9027,7666697,0
13411,9897,7678205,0
13412,5166,78656038,0
13413,8584,7681818,0
13414,11310,78659018,0
13415,7130,7696753,0
13416,5662,7701568,0
13417,7929,78663828,0
13418,7853,7667319,0
13419,6345,7703353,0
13420,11449,7667793,0
13421,5850,7659661,0
13422,6473,78661994,0
13423,5849,7703254,0
13424,10991,7683836,0
13425,5186,7683866,0
13426,10610,7679651,0
13427,9231,7658383,0
13428,9981,7696292,0
13429,7222,7682490,0
13430,4946,7701454,0
13431,6414,7690097,0
13432,6557,7704613,0
13433,5808,7685631,0
13434,6536,7670441,0
13435,10701,7656091,0
13436,7916,7660937,0
13437,7797,78655808,0
13438,9197,7684044,0
13439,5184,7669228,0
13440,5908,78660225,0
13441,7845,7706323,0
13442,5915,7704582,0
13443,5236,7677058,0
13444,11427,7699646,0
13445,8527,7697049,0
13446,6569,7683014,0
13447,9249,7657741,0
13448,11341,7656217,0
13449,8518,7697245,0
13450,11201,7669079,0
13451,10991,7700014,0
13452,8471,7666317,0
13453,8272,7709882,0
13454,11228,7677219,0
13455,5879,7667989,0
13456,8366,78661201,0
13457,9855,7696007,0
13458,7681,7703477,0
13459,9841,7702294,0
13460,9251,7670173,0
13461,9258,7682390,0
13462,7919,78660569,0
13463,9935,7681195,0
13464,7954,7675140,0
13465,10557,7659410,0
13466,10029,78665061,0
13467,7930,7682593,0
13468,5552,78665009,0
13469,6221,7655130,1
13470,5237,7669185,0
13471,5217,7704356,0
13472,10369,7674196,0
13473,6188,7700986,0
13474,9822,7664310,0
13475,6549,7657420,0
13476,7232,7693785,0
13477,6331,7695391,0
13478,10754,78659377,0
13479,7917,7697612,0
13480,11450,7663276,0
13481,7549,7681199,0
13482,9251,7658703,0
13483,7953,7666864,0
13484,5493,7656905,0
13485,5114,78660648,0
13486,9127,78657803,0
13487,5146,78660838,0
13488,5183,7711714,0
13489,6470,78661028,0
13490,11204,7692779,0
13491,5111,7698838,0
13492,6595,7661526,0
13493,10704,7697659,0
13494,7985,7711308,0
13495,9855,7706802,0
13496,7935,78668378,0
13497,7895,7675848,0
13498,9056,7660951,0
13499,5032,78665089,0
13500,10631,7656496,0
13501,10005,7659938,0
13502,8666,7671634,0
13503,8545,7696644,0
13504,9327,7667422,0
13505,7236,7677065,0
13506,10632,7682950,0
13507,10408,7661902,1
13508,7894,7712105,0
13509,5234,78662183,0
13510,10991,7667523,0
13511,6188,7660974,0
13512,11279,7706242,0
13513,9856,7682019,0
13514,8471,7700265,0
13515,5922,7704741,0
13516,7922,7674776,0
13517,11263,7670120,0
13518,5059,7696231,0
13519,11452,78661185,0
13520,5870,78664583,0
13521,8622,7683209,0
13522,7538,7671700,0
13523,7894,7663644,0
13524,11408,78660952,0
13525,7269,7704685,0
13526,7929,78664451,0
13527,5922,7660990,0
13528,5662,7673844,0
13529,9197,7671608,0
13530,8584,7697992,0
13531,7128,7697335,0
13532,11370,78661404,0
13533,9284,7688661,0
13534,7061,7690090,0
13535,6188,7700826,0
13536,10327,7663451,0
13537,5662,7697121,0
13538,11449,7697837,0
13539,9975,7697249,0
13540,7232,78660944,0
13541,7935,7689975,0
13542,7151,7711172,0
13543,9753,7687488,0
13544,6566,7663915,0
13545,11400,7704400,0
13546,11412,7685725,0
13547,9000,7669322,0
13548,6497,78662924,0
13549,8592,78659461,0
13550,9968,7677852,0
13551,7888,7698711,0
13552,9205,7660703,0
13553,11453,7701170,0
13554,7144,7678205,0
13555,11424,7692393,0
13556,6536,7664143,0
13557,10660,7691116,0
13558,6562,78661831,0
13559,10012,7654349,0
13560,5191,7712075,0
13561,7853,7680886,0
13562,5662,7698015,0
13563,7549,7664637,0
13564,9197,7667470,0
13565,5812,7711220,0
13566,11457,7670416,0
13567,9224,7675377,0
13568,6636,7661843,0
13569,7913,7711166,0
13570,9284,78668362,0
13571,5054,78660124,0
13572,7845,78661824,0
13573,7538,7693393,0
13574,10369,78665389,0
13575,6642,7697231,0
13576,8687,7674457,0
13577,5250,7667603,0
13578,5213,7709082,0
13579,6510,7690902,0
13580,5187,7705950,0
13581,11310,7666270,0
13582,8663,78661076,0
13583,6629,7711087,0
13584,11378,7698332,0
13585,8632,7661103,0
13586,7288,7700485,0
13587,7549,7676296,0
13588,10628,7659914,0
13589,11363,7668169,0
13590,7903,78659969,0
13591,5632,78656971,0
13592,10008,7668607,0
13593,10428,7682670,0
13594,6188,7710438,0
13595,8635,7682060,0
13596,7916,78655111,0
13597,8567,7666263,0
13598,9844,7696418,0
13599,7963,7684431,0
13600,7953,7688109,0
13601,7233,7711258,0
13602,6490,7656631,0
13603,5908,7697627,0
13604,11296,7656967,0
13605,5087,7668799,0
13606,8527,7688603,0
13607,11461,7678450,0
13608,8527,78659256,0
13609,10634,7692259,0
13610,10466,7705315,0
13611,7236,7698107,0
13612,6569,78668003,0
13613,8230,78659545,0
13614,7913,7688697,0
13615,6188,7688850,0
13616,7919,7712382,0
13617,7670,7694005,0
13618,8268,78664285,0
13619,8583,7677109,0
13620,5111,7690934,0
13621,8566,78667739,0
13622,11230,7709440,0
13623,5175,7668123,0
13624,6440,7689892,0
13625,6985,7657406,0
13626,7983,78664970,0
13627,8666,78660864,0
13628,7894,7710908,0
13629,6188,7701779,0
13630,5174,7692948,0
13631,11257,7674164,0
13632,7968,78660897,0
13633,8603,7679322,0
13634,11350,78657336,0
13635,7250,78654641,0
13636,7180,7704608,1
13637,9911,78659316,0
13638,7237,7689320,0
13639,11385,7689080,0
13640,8272,7681830,0
13641,6637,7659841,0
13642,11344,7677021,0
13643,7916,78654906,0
13644,5899,78659393,0
13645,5772,78663431,0
13646,6435,7666317,0
13647,6632,78663929,0
13648,10649,7674589,0
13649,9744,7685841,0
13650,9897,7710404,0
13651,9197,7707803,0
13652,7232,7661539,0
13653,7833,7684795,0
13654,7670,7685894,0
13655,11361,78659654,0
13656,8592,7659855,0
13657,9853,7708100,0
13658,6221,7711258,0
13659,9961,7659751,0
13660,5908,78663681,0
13661,5128,7704484,0
13662,10369,7685504,0
13663,6985,7685430,0
13664,9845,7710065,0
13665,8601,7693939,0
13666,11393,7702124,0
13667,7291,7661799,0
13668,10369,7700423,0
13669,5173,7683114,0
13670,5788,7675139,0
13671,9981,7660478,0
13672,10047,78656572,0
13673,9961,7708160,0
13674,5853,78668458,0
13675,7597,7671675,0
13676,8651,7706948,0
13677,7238,7696359,0
13678,11379,78664672,0
13679,7718,7691428,0
13680,10699,7697470,0
13681,9250,7661642,0
13682,7055,7703524,0
13683,5760,7709929,0
13684,7851,7705216,0
13685,10759,7690186,0
13686,10428,7711569,0
13687,8703,7704977,0
13688,7813,7670502,0
13689,10578,7666584,0
13690,9916,7694316,0
13691,6188,7677783,0
13692,6188,7688307,0
13693,6520,7687500,0
13694,11379,7682274,0
13695,10711,7692848,0
13696,6473,78668282,0
13697,10539,78667494,0
13698,7902,7710997,0
13699,11329,7661042,0
13700,7667,7668726,0
13701,7799,78667661,0
13702,10758,78664905,0
13703,6638,7696144,0
13704,8471,7665425,0
13705,10708,7660852,0
13706,7158,7707313,0
13707,9874,78662080,0
13708,8594,7691238,0
13709,10578,7706446,0
13710,8527,7669022,0
13711,7929,78661917,0
13712,9327,7682738,0
13713,7173,7697655,0
13714,8268,7706743,0
13715,11458,78663108,0
13716,7917,7694011,0
13717,6605,7655189,0
13718,9876,7701548,0
13719,5149,7672021,0
13720,9895,7697905,0
13721,7935,7661166,0
13722,9874,7689356,0
13723,11330,7703449,0
13724,5914,7705314,0
13725,5908,7690104,0
13726,6608,7705060,0
13727,6491,7682614,0
13728,6283,78661814,0
13729,9265,7695353,0
13730,5087,7704869,0
13731,6473,78668210,0
13732,7968,7705367,0
13733,8683,7704608,0
13734,7804,7689047,0
13735,10761,7697479,0
13736,5690,7676611,0
13737,10562,7654397,0
13738,5212,7656540,0
13739,9967,7691250,0
13740,6467,7706730,0
13741,8554,7701716,0
13742,5075,78664756,0
13743,5906,78657580,0
13744,6461,7669055,0
13745,9935,7681873,0
13746,10711,78665589,0
13747,9850,7696871,0
13748,8366,78668533,0
13749,11294,7658292,0
13750,10428,78662634,0
13751,7180,7654461,1
13752,5056,7703963,0
13753,10632,7655237,0
13754,7913,7669327,0
13755,4879,7682597,0
13756,8230,7660462,0
13757,7853,7688641,0
13758,5805,7666269,0
13759,7917,7685331,0
13760,5087,7681752,0
13761,9744,7703477,0
13762,5760,7711505,0
13763,9714,78656670,0
13764,7236,78667418,0
13765,7114,7690916,0
13766,8567,78654929,0
13767,5220,7660981,0
13768,6188,7656934,0
13769,8518,7677729,0
13770,7894,7700520,0
13771,11437,7668134,0
13772,10039,78668370,0
13773,9056,7675992,0
13774,5799,78659323,0
13775,9935,7708575,0
13776,11427,7660462,0
13777,6440,7708551,0
13778,7820,7693274,0
13779,5873,7711946,0
13780,9341,7698894,0
13781,6439,7699919,0
13782,7917,7696126,0
13783,7900,7700112,0
13784,9284,78660598,0
13785,9964,7682664,0
13786,10708,78661182,0
13787,9327,7655189,0
13788,7908,7667793,0
13789,10012,7678294,0
13790,8366,78661507,0
13791,5942,7654958,0
13792,5410,7700523,0
13793,6490,7664452,0
13794,7871,7697699,0
13795,7201,7682141,0
13796,7899,78663118,0
13797,10384,7681065,0
13798,7151,7675452,0
13799,6492,7654949,0
13800,9284,7710185,0
13801,5181,7711990,0
13802,5865,7711381,0
13803,7845,7693312,0
13804,9284,7692428,0
13805,5502,7684275,0
13806,8366,7669945,0
13807,7940,7711940,0
13808,10629,7702768,0
13809,7953,7678327,0
13810,10020,7704357,0
13811,9328,7663083,0
13812,7929,7667184,0
13813,7201,78667703,0
13814,7683,7672426,0
13815,10640,7712201,0
13816,9295,7656190,0
13817,5632,7706485,0
13818,7914,7683801,0
13819,5808,78655642,0
13820,6463,7705340,0
13821,5908,78662350,0
13822,5048,7666914,0
13823,8518,7692494,0
13824,5250,78665081,0
13825,10428,7708803,0
13826,11458,7655144,0
13827,10725,7680348,0
13828,10030,7690081,0
13829,10609,7674858,0
13830,9242,7688674,0
13831,7230,7655897,0
13832,7733,7664233,1
13833,5772,7689353,0
13834,9284,7680197,0
13835,7845,7654486,0
13836,8366,7662057,0
13837,7913,7702913,0
13838,9975,7658627,0
13839,9294,7682508,0
13840,9334,7671649,0
13841,9897,7703423,0
13842,9190,78655399,0
13843,10704,7679195,0
13844,11435,7663278,0
13845,6985,78662242,0
13846,7913,7689813,0
13847,8626,7697843,0
13848,8501,78666563,0
13849,6429,7660402,0
13850,7201,7693724,0
13851,7770,7667129,0
13852,6438,7708201,0
13853,11461,7712372,0
13854,9948,7700054,0
13855,5231,7700248,0
13856,10641,7673664,0
13857,7117,7701715,0
13858,8603,78663375,0
13859,7924,7693536,0
13860,11228,78660393,0
13861,7973,7677885,0
13862,9274,7666735,0
13863,8518,78656103,0
13864,10634,7682421,0
13865,11406,7701266,0
13866,7183,7698152,0
13867,9887,7681267,0
13868,9798,78668402,0
13869,5759,7708684,0
13870,7175,7660280,0
13871,7919,7710468,0
13872,9308,7692325,0
13873,5529,7702943,0
13874,5502,7661754,0
13875,9935,78664980,0
13876,7220,7674557,0
13877,7254,78666452,0
13878,7535,7688031,0
13879,9890,7677748,0
13880,10617,7664735,0
13881,5114,7664911,0
13882,8349,7677864,0
13883,5908,7675816,0
13884,7913,78664367,0
13885,7549,7680028,0
13886,9744,7703680,0
13887,11457,78662715,0
13888,9717,7677429,0
13889,9942,7692007,0
13890,9951,7679060,0
13891,6188,7681878,0
13892,7079,7705807,0
13893,11336,7674664,0
13894,5708,7673057,0
13895,5873,7660859,0
13896,10609,7666317,0
13897,9197,7696685,0
13898,9149,7703898,0
13899,5144,7679402,0
13900,9730,78658772,0
13901,7853,7696841,0
13902,11329,7701419,0
13903,5756,78663734,0
13904,7891,78655221,0
13905,9323,7661042,0
13906,5087,7681901,0
13907,9241,78661216,0
13908,7752,7690932,0
13909,8527,7656522,0
13910,7949,78657245,0
13911,7220,7691299,0
13912,6188,7667802,0
13913,5132,78656971,0
13914,10039,7661259,0
13915,7282,78666217,0
13916,5149,7707771,0
13917,5087,7680255,0
13918,10704,7677306,0
13919,8541,78660241,0
13920,9895,78667755,0
13921,7193,78661012,0
13922,9183,7689474,0
13923,9286,7673695,0
13924,5207,7693997,0
13925,10494,7688704,0
13926,10018,78655971,0
13927,9271,7712338,0
13928,5788,7703513,0
13929,8275,7661201,0
13930,9284,7704326,0
13931,10609,7686539,0
13932,9175,7683889,0
13933,5137,7660637,0
13934,8341,7692612,0
13935,11400,7706394,0
13936,7643,7659645,0
13937,7718,7688261,0
13938,7846,78660453,0
13939,6188,7708303,0
13940,9724,78662431,0
13941,8366,7680896,0
13942,7953,7668614,0
13943,8680,7660165,0
13944,8644,7694199,0
13945,9935,7682345,0
13946,8506,7683133,0
13947,4789,7659447,0
13948,6492,78665175,0
13949,6331,7684864,0
13950,6493,7697358,0
13951,5788,7704680,0
13952,5908,78661782,0
13953,7713,7701804,0
13954,10641,7660368,0
13955,7638,7681825,0
13956,10738,7697345,0
13957,11449,7698327,0
13958,9210,7658192,0
13959,7953,7655839,0
13960,6605,7665849,0
13961,7953,7698560,0
13962,8591,7677443,0
13963,7913,78662598,0
13964,5820,7662913,0
13965,7180,7690107,1
13966,5839,78660625,0
13967,10369,7688363,0
13968,7243,78667864,0
13969,6605,7657085,0
13970,6952,78661743,0
13971,5157,7708141,0
13972,7138,7683562,0
13973,9211,78657609,0
13974,6526,7693103,0
13975,5875,7706133,0
13976,10760,7690124,0
13977,11310,78661705,0
13978,6510,7677972,0
13979,5502,7711023,0
13980,9347,7673740,0
13981,10557,7663804,0
13982,7953,7668875,0
13983,7061,78667733,0
13984,5033,7696443,0
13985,5906,7704886,0
13986,7061,7674808,0
13987,9860,7686234,0
13988,9150,7658639,0
13989,6471,7689097,0
13990,11458,7692139,0
13991,5805,7699567,0
13992,10369,78666641,0
13993,5632,7667530,0
13994,10634,7666101,0
13995,6471,7694359,0
13996,7279,7660357,0
13997,10660,7673032,0
13998,8674,7674211,0
13999,7667,7678809,0
14000,5137,78660620,0
14001,7142,7679854,0
14002,7963,7706993,0
14003,8675,7681451,0
14004,10609,7702058,0
14005,7885,78661919,0
14006,8632,7696673,0
14007,5756,7669346,0
14008,7267,7667832,0
14009,5166,7667842,0
14010,7703,7671488,0
14011,7924,7663085,0
14012,9117,78667628,0
14013,9112,78661444,0
14014,7088,78657121,0
14015,10046,7712412,0
14016,6490,7676122,0
14017,4789,7655446,0
14018,11320,7687360,0
14019,9950,7682116,0
14020,11379,7692312,0
14021,5087,7684341,0
14022,11402,7697038,0
14023,7219,7703754,0
14024,7186,7668707,0
14025,5935,7683829,0
14026,5824,7659513,0
14027,5074,78664370,0
14028,8527,7705973,0
14029,7228,7658814,0
14030,9297,7682680,0
14031,7061,78665031,0
14032,9895,7675475,0
14033,9737,7658810,0
14034,8569,7667862,0
14035,5032,7681861,0
14036,7811,7669791,0
14037,7231,7664368,0
14038,9197,7662909,0
14039,8990,7681168,0
14040,10995,78659801,0
14041,6331,7660267,0
14042,6492,7655818,0
14043,8603,7669372,0
14044,8578,78667611,0
14045,7912,7705778,0
14046,6188,7680855,0
14047,5148,7690437,0
14048,10689,78663986,0
14049,8358,7681120,0
14050,10651,78662081,0
14051,8449,7687038,0
14052,9865,7685715,0
14053,11437,7695685,0
14054,9961,7674941,0
14055,9897,7698996,0
14056,11412,78659044,0
14057,7978,7671488,0
14058,7068,7671686,0
14059,11279,7663348,0
14060,8614,7707436,0
14061,8272,7655477,0
14062,9911,7673740,0
14063,8275,7706868,0
14064,5542,7689722,0
14065,9197,7671600,0
14066,6632,7699353,0
14067,10730,7712226,0
14068,7157,7655452,0
14069,10039,7657741,0
14070,5747,7697234,0
14071,10428,78663882,0
14072,7844,7696355,0
14073,6643,7712351,0
14074,8583,7654450,0
14075,6463,78664749,0
14076,9887,7683041,0
14077,8683,7701801,0
14078,7963,7660401,0
14079,11379,7686502,0
14080,6188,7684026,0
14081,8668,78665315,0
14082,5908,7661651,0
14083,6592,7693720,0
14084,10748,7684647,0
14085,8609,7691484,0
14086,5872,7697049,0
14087,10991,7709598,0
14088,5195,78658470,0
14089,10759,7690754,0
14090,5187,7696391,0
14091,9865,7682833,0
14092,6536,7688582,0
14093,9284,78663196,0
14094,6579,7668092,0
14095,10012,7678862,0
14096,7935,7695486,0
14097,7935,7711558,0
14098,6524,7685387,0
14099,7136,78662966,0
14100,7265,7676792,0
14101,5087,7704172,0
14102,10629,7667813,0
14103,11442,78655770,0
14104,11378,7712191,0
14105,8603,7704549,0
14106,5662,7686187,0
14107,7153,7675282,0
14108,5175,7696323,0
14109,7136,7691707,0
14110,7931,7655707,0
14111,9850,7704098,0
14112,9942,7669090,0
14113,6492,7654569,0
14114,7881,7701714,0
14115,6397,78667512,0
14116,5759,7711298,0
